8.5925,6.676e-08
8.6343,7.6323e-08
8.6764,8.453e-08
8.7186,9.0134e-08
8.761,9.2049e-08
8.8037,8.9616e-08
8.8465,8.2836e-08
8.8896,7.2484e-08
8.9328,6.0071e-08
8.9763,4.7614e-08
9.02,3.7267e-08
9.0639,3.0864e-08
9.108,2.9493e-08
9.1524,3.3213e-08
9.1969,4.1004e-08
9.2417,5.0977e-08
9.2866,6.0814e-08
9.3318,6.8314e-08
9.3773,7.1907e-08
9.4229,7.0982e-08
9.4688,6.5951e-08
9.5148,5.8027e-08
9.5612,4.8812e-08
9.6077,3.9838e-08
9.6544,3.2202e-08
9.7014,2.6402e-08
9.7487,2.2391e-08
9.7961,1.9785e-08
9.8438,1.8107e-08
9.8917,1.6969e-08
9.9398,1.6135e-08
9.9882,1.5481e-08
10,1.534e-08
10.037,1.4922e-08
10.086,1.4358e-08
10.135,1.3689e-08
10.184,1.2875e-08
10.234,1.199e-08
10.283,1.1223e-08
10.334,1.0808e-08
10.384,1.0917e-08
10.434,1.1565e-08
10.485,1.2595e-08
10.536,1.3741e-08
10.587,1.4764e-08
10.639,1.5595e-08
10.691,1.6429e-08
10.743,1.7731e-08
10.795,2.0116e-08
10.848,2.4142e-08
10.9,3.0041e-08
10.953,3.7498e-08
11.007,4.5564e-08
11.06,5.2788e-08
11.114,5.7575e-08
11.168,5.8668e-08
11.223,5.5588e-08
11.277,4.8832e-08
11.332,3.9738e-08
11.387,3.0045e-08
11.443,2.1351e-08
11.498,1.4682e-08
11.554,1.0349e-08
11.611,8.0987e-09
11.667,7.4178e-09
11.724,7.81e-09
11.781,8.9154e-09
11.838,1.0464e-08
11.896,1.2164e-08
11.954,1.3636e-08
12.012,1.4461e-08
12.07,1.4314e-08
12.129,1.3086e-08
12.188,1.094e-08
12.248,8.2698e-09
12.307,5.5837e-09
12.367,3.3597e-09
12.427,1.9216e-09
12.488,1.3696e-09
12.549,1.5974e-09
12.61,2.3899e-09
12.671,3.544e-09
12.733,4.9193e-09
12.795,6.3689e-09
12.857,7.6212e-09
12.919,8.2865e-09
12.982,8.1078e-09
13.046,7.3513e-09
13.109,6.9928e-09
13.173,8.3732e-09
13.237,1.2356e-08
13.301,1.8507e-08
13.366,2.4993e-08
13.431,2.9465e-08
13.497,3.0488e-08
13.562,2.8516e-08
13.628,2.5693e-08
13.695,2.454e-08
13.761,2.6422e-08
13.828,3.0805e-08
13.896,3.5697e-08
13.963,3.8842e-08
14,3.9271e-08
14.031,3.885e-08
14.099,3.565e-08
14.168,3.0223e-08
14.237,2.3967e-08
14.306,1.8097e-08
14.376,1.332e-08
14.446,9.7832e-09
14.516,7.2211e-09
14.587,5.2036e-09
14.658,3.4019e-09
14.729,1.7796e-09
14.801,6.0337e-10
14.873,2.452e-10
14.945,9.1506e-10
15.018,2.5512e-09
15.091,4.9466e-09
15.165,7.9073e-09
15.238,1.119e-08
15.313,1.4307e-08
15.387,1.6592e-08
15.462,1.771e-08
15.537,1.8098e-08
15.613,1.8689e-08
15.689,1.9996e-08
15.765,2.152e-08
15.842,2.2247e-08
15.919,2.1733e-08
15.996,2.0525e-08
16.074,1.9424e-08
16.153,1.8511e-08
16.231,1.7084e-08
16.31,1.4519e-08
16.39,1.102e-08
16.469,7.4892e-09
16.549,4.7873e-09
16.63,3.1755e-09
16.711,2.3567e-09
16.792,1.9428e-09
16.874,1.8417e-09
16.956,2.1744e-09
17.039,2.838e-09
17.122,3.3109e-09
17.205,3.0733e-09
17.289,2.2006e-09
17.373,1.3889e-09
17.457,1.4264e-09
17.542,2.7658e-09
17.628,5.4232e-09
17.714,8.8556e-09
17.8,1.1906e-08
17.886,1.3391e-08
17.973,1.3088e-08
18.061,1.1877e-08
18.149,1.069e-08
18.237,9.5582e-09
18.326,7.9565e-09
18.415,5.8302e-09
18.505,3.9717e-09
18.595,3.4471e-09
18.685,4.7222e-09
18.776,7.2124e-09
18.868,9.7227e-09
18.959,1.154e-08
19.052,1.3014e-08
19.144,1.4953e-08
19.238,1.7875e-08
19.331,2.2088e-08
19.425,2.7673e-08
19.52,3.3491e-08
19.615,3.685e-08
19.71,3.5349e-08
19.806,2.9015e-08
19.903,2.0128e-08
20,1.1519e-08
20,1.1487e-08
20.097,5.6167e-09
20.195,4.0064e-09
20.293,6.3379e-09
20.392,9.8949e-09
20.491,1.1485e-08
20.591,1.0046e-08
20.691,7.0218e-09
20.792,4.4925e-09
20.893,3.5099e-09
20.995,3.9329e-09
21.097,5.0308e-09
21.199,6.1509e-09
21.303,7.4217e-09
21.406,9.7528e-09
21.51,1.3194e-08
21.615,1.5367e-08
21.72,1.3395e-08
21.826,8.4309e-09
21.932,6.3999e-09
22.039,1.2016e-08
22.146,2.2635e-08
22.254,3.0036e-08
22.362,2.8566e-08
22.471,2.0276e-08
22.581,1.1633e-08
22.691,6.7517e-09
22.801,5.3984e-09
22.912,6.0693e-09
23.023,7.7305e-09
23.136,8.8104e-09
23.248,7.8501e-09
23.361,5.5906e-09
23.475,4.3701e-09
23.589,5.6163e-09
23.704,8.6717e-09
23.819,1.1177e-08
23.935,1.0927e-08
24.052,8.3918e-09
24.169,6.3074e-09
24.287,6.3463e-09
24.405,7.8997e-09
24.524,1.0075e-08
24.643,1.2924e-08
24.763,1.6304e-08
24.883,1.8544e-08
25.004,1.726e-08
25.126,1.2161e-08
25.248,6.1469e-09
25.371,2.2909e-09
25.495,8.8341e-10
25.619,6.5433e-10
25.744,8.377e-10
25.869,1.0628e-09
25.995,2.0647e-09
26.121,5.982e-09
26.248,1.2072e-08
26.376,1.5212e-08
26.505,1.2686e-08
26.634,7.2926e-09
26.763,2.6876e-09
26.893,8.8765e-10
27.024,1.665e-09
27.156,2.9182e-09
27.288,4.2021e-09
27.421,7.5029e-09
27.554,1.5412e-08
27.688,2.704e-08
27.823,3.4099e-08
27.959,3.0186e-08
28.095,2.0489e-08
28.231,1.3507e-08
28.369,1.156e-08
28.507,1.2616e-08
28.646,1.3054e-08
28.785,9.4147e-09
28.925,5.3371e-09
29.066,7.3155e-09
29.207,1.2678e-08
29.35,1.7826e-08
29.492,2.2412e-08
29.636,2.2026e-08
29.78,1.4688e-08
29.925,5.853e-09
30.071,1.7547e-09
30.217,2.1035e-09
30.364,3.7104e-09
30.512,4.2867e-09
30.661,4.1655e-09
30.81,1.9687e-08
30.96,1.104e-07
31.11,2.9895e-07
31.262,4.101e-07
31.414,2.9173e-07
31.567,1.0145e-07
31.721,1.4085e-08
31.875,4.1443e-10
32.03,4.611e-09
32.186,1.2256e-08
32.343,1.2365e-08
32.5,6.398e-09
32.658,6.0775e-09
32.817,1.24e-08
32.977,1.8457e-08
33.137,2.0105e-08
33.299,1.9611e-08
33.461,1.7231e-08
33.624,1.3108e-08
33.787,1.1684e-08
33.952,1.3501e-08
34.117,1.4383e-08
34.283,1.3513e-08
34.45,1.1529e-08
34.617,7.7293e-09
34.786,4.9974e-09
34.955,5.5364e-09
35.125,9.1939e-09
35.296,8.0499e-09
35.468,4.6027e-09
35.641,7.6728e-09
35.814,1.2326e-08
35.989,1.2876e-08
36.164,9.6356e-09
36.34,6.1576e-09
36.517,4.9349e-09
36.694,4.0956e-09
36.873,2.6739e-09
37.052,2.0277e-09
37.233,2.848e-09
37.414,5.0907e-09
37.596,7.4099e-09
37.779,9.0465e-09
37.963,1.0499e-08
38.148,1.2018e-08
38.333,1.1728e-08
38.52,9.0549e-09
38.707,6.1883e-09
38.896,5.1057e-09
39.085,6.1938e-09
39.275,1.1285e-08
39.466,1.6345e-08
39.659,1.4404e-08
39.852,1.0907e-08
40,6.4449e-09
40.046,4.8959e-09
40.24,8.8456e-10
40.436,9.4278e-10
40.633,4.9442e-09
40.831,8.478e-09
41.03,8.3366e-09
41.229,1.047e-08
41.43,1.7064e-08
41.632,1.0632e-08
41.834,1.2207e-09
42.038,1.3477e-09
42.242,3.3041e-09
42.448,4.6531e-09
42.655,3.6873e-09
42.862,1.2259e-09
43.071,9.0016e-10
43.281,1.9075e-09
43.491,4.2884e-09
43.703,6.8171e-09
43.916,7.6801e-09
44.129,8.2896e-09
44.344,9.9939e-09
44.56,8.5911e-09
44.777,6.8975e-09
44.995,6.9905e-09
45.214,6.7106e-09
45.434,5.7211e-09
45.655,6.7652e-09
45.877,9.3846e-09
46.1,1.1241e-08
46.325,8.2935e-09
46.55,4.3259e-09
46.777,6.1203e-09
47.004,1.0268e-08
47.233,1.4444e-08
47.463,1.1697e-08
47.694,6.8759e-09
47.926,2.9754e-09
48.16,1.8377e-09
48.394,1.8642e-09
48.629,5.5365e-09
48.866,2.0261e-09
49.104,2.9214e-09
49.343,1.1801e-08
49.583,1.1187e-08
49.824,3.6672e-09
50,5.4103e-09
50.067,5.7635e-09
50.311,1.4375e-09
50.555,2.262e-09
50.802,6.8581e-09
51.049,5.7108e-09
51.297,2.1983e-10
51.547,5.0594e-09
51.798,7.1561e-09
52.05,5.0812e-09
52.303,1.0795e-08
52.558,1.2065e-08
52.814,1.1911e-08
53.071,9.7275e-09
53.329,3.0374e-09
53.589,7.2224e-09
53.849,1.5865e-08
54.111,4.2845e-09
54.375,4.9007e-09
54.639,1.1469e-08
54.905,2.5618e-09
55.173,1.2567e-08
55.441,5.7372e-09
55.711,3.1176e-09
55.982,1.5758e-09
56.255,3.1739e-09
56.528,4.6494e-09
56.804,3.949e-09
57.08,2.2434e-09
57.358,3.5299e-09
57.637,7.4281e-09
57.917,1.4298e-08
58.199,7.9259e-09
58.483,8.0553e-10
58.767,4.3904e-10
59.053,3.597e-09
59.341,2.084e-09
59.63,1.6525e-07
59.92,9.3292e-07
60.211,4.2431e-07
60.504,9.9814e-09
60.799,5.1199e-09
61.095,3.9728e-09
61.392,2.1446e-09
61.691,1.9613e-09
61.991,1.2089e-08
62.293,2.0745e-07
62.596,3.3181e-07
62.901,3.5367e-08
63.207,7.3243e-09
63.515,4.7309e-09
63.824,6.282e-09
64.134,1.2865e-08
64.447,7.2607e-09
64.76,7.39e-09
65.075,2.4047e-09
65.392,1.9438e-09
65.71,3.6435e-09
66.03,2.0474e-08
66.352,5.7036e-09
66.675,8.8364e-10
66.999,3.2302e-09
67.325,4.7505e-09
67.653,2.3368e-09
67.982,9.6218e-09
68.313,9.0465e-09
68.645,3.6407e-09
68.98,5.0494e-09
69.315,6.2756e-09
69.653,7.5347e-09
69.992,9.5273e-10
70.332,2.5576e-09
70.675,2.3987e-09
71.019,5.7293e-09
71.364,6.4975e-09
71.712,7.9166e-09
72.061,3.6246e-09
72.411,1.2893e-09
72.764,8.3286e-09
73.118,4.9314e-09
73.474,4.115e-09
73.831,4.0407e-09
74.191,3.2383e-09
74.552,1.1912e-09
74.915,2.9664e-09
75.279,9.8387e-09
75.646,5.6896e-09
76.014,5.9218e-09
76.384,3.194e-09
76.756,2.4214e-09
77.129,1.5404e-08
77.505,7.9131e-09
77.882,3.5407e-09
78.261,8.8076e-09
78.642,6.1145e-09
79.024,3.8974e-09
79.409,1.4542e-09
79.796,2.0356e-09
80,4.1691e-09
80.184,8.3541e-09
80.574,4.8117e-09
80.966,3.6631e-09
81.36,9.8954e-09
81.756,3.7267e-09
82.154,2.6991e-09
82.554,3.7382e-09
82.956,2.4389e-09
83.36,1.0876e-08
83.766,3.8926e-09
84.173,2.6549e-09
84.583,7.9864e-09
84.995,8.7832e-09
85.408,5.9309e-09
85.824,4.8034e-09
86.242,5.2325e-09
86.661,2.7385e-09
87.083,5.454e-09
87.507,3.1564e-09
87.933,2.4498e-09
88.361,1.9169e-09
88.791,3.318e-09
89.223,3.9566e-10
89.657,7.7033e-10
90.094,3.1108e-09
90.532,7.6575e-09
90.973,3.0815e-09
91.416,8.0353e-09
91.861,2.4392e-09
92.308,7.1333e-09
92.757,1.3502e-09
93.208,2.2635e-09
93.662,1.8468e-07
94.118,1.5643e-08
94.576,1.8612e-09
95.036,6.6411e-09
95.499,6.2371e-09
95.964,4.1654e-09
96.431,7.047e-09
96.9,3.9117e-09
97.372,5.2329e-09
97.846,3.2778e-09
98.322,2.0583e-09
98.8,2.2886e-10
99.281,2.5546e-09
99.764,2.8227e-09
100,3.0922e-09
100.25,2.8062e-09
100.74,3.8457e-09
101.23,4.1486e-09
101.72,1.0245e-08
102.22,7.955e-09
102.71,4.482e-09
103.21,4.2294e-09
103.72,2.4201e-09
104.22,3.1365e-09
104.73,1.2179e-09
105.24,1.6686e-09
105.75,3.9941e-09
106.26,2.1455e-09
106.78,8.2342e-10
107.3,5.001e-09
107.82,1.5221e-09
108.35,4.8595e-09
108.88,6.0726e-09
109.41,3.9575e-09
109.94,3.2407e-09
110.47,7.8153e-10
111.01,3.4644e-09
111.55,6.1869e-09
112.09,2.7116e-09
112.64,2.9333e-09
113.19,1.8584e-09
113.74,6.0125e-09
114.29,5.9799e-09
114.85,4.9275e-09
115.41,3.6636e-09
115.97,3.1298e-09
116.53,9.0791e-09
117.1,8.0211e-09
117.67,2.2049e-09
118.24,3.1192e-09
118.82,3.3859e-09
119.4,9.269e-09
119.98,3.7021e-08
120.56,4.7101e-09
121.15,3.1538e-09
121.74,3.0632e-09
122.33,5.8243e-09
122.93,2.0873e-09
123.53,3.9338e-09
124.13,7.8924e-09
124.73,5.2188e-08
125.34,3.4267e-08
125.95,9.6217e-10
126.56,4.0526e-09
127.18,3.0565e-10
127.8,4.3196e-09
128.42,6.2523e-09
129.04,2.3418e-09
129.67,1.7787e-09
130.3,3.9065e-09
130.94,1.2002e-09
131.57,2.6622e-09
132.21,1.2127e-09
132.86,2.1727e-09
133.5,2.8201e-09
134.15,3.1912e-09
134.81,3.1029e-09
135.46,5.7297e-09
136.12,7.8362e-09
136.78,2.1864e-09
137.45,2.8624e-09
138.12,1.7627e-09
138.79,1.5258e-09
139.47,1.0983e-08
140,3.4265e-09
140.15,3.3114e-09
140.83,9.2226e-09
141.51,6.4916e-09
142.2,5.2862e-09
142.89,6.9678e-09
143.59,3.5991e-09
144.29,4.9108e-10
144.99,1.1594e-08
145.7,9.0505e-10
146.41,2.1999e-10
147.12,3.1237e-09
147.83,3.044e-09
148.55,2.8758e-09
149.28,1.3734e-09
150,1.4656e-09
150.73,8.9085e-09
151.47,2.4938e-09
152.2,2.7e-09
152.94,3.295e-09
153.69,4.126e-09
154.44,3.613e-09
155.19,1.5248e-09
155.94,6.2748e-08
156.7,1.0537e-08
157.47,5.7235e-09
158.23,5.1114e-09
159,1.1964e-09
159.78,3.6172e-09
160.55,2.5253e-09
161.34,4.266e-09
162.12,2.2711e-09
162.91,4.3823e-09
163.7,1.7568e-09
164.5,3.0145e-09
165.3,3.7921e-09
166.1,1.8703e-09
166.91,3.771e-09
167.73,4.1302e-09
168.54,2.8356e-09
169.36,1.6894e-09
170.19,4.894e-09
171.01,8.5098e-10
171.85,4.7596e-09
172.68,2.0662e-09
173.52,1.4683e-09
174.37,5.4445e-09
175.22,3.0912e-09
176.07,1.7175e-09
176.93,2.2773e-09
177.79,3.1806e-09
178.65,5.9565e-09
179.52,8.7406e-09
180.4,2.1807e-09
181.27,4.0738e-09
182.16,1.9963e-09
183.04,1.0968e-09
183.93,4.4614e-10
184.83,1.1331e-09
185.73,7.9079e-09
186.63,1.3101e-09
187.54,2.6873e-07
188.45,7.738e-09
189.37,2.5666e-09
190.29,3.9125e-09
191.22,1.5418e-09
192.15,8.4563e-10
193.09,2.7417e-09
194.02,2.9414e-09
194.97,7.7938e-09
195.92,1.7615e-09
196.87,4.302e-09
197.83,5.3511e-10
198.79,6.1978e-09
199.76,4.9718e-09
200,3.0126e-09
200.73,2.6818e-09
201.71,2.608e-09
202.69,1.2542e-09
203.68,2.2728e-10
204.67,4.0908e-09
205.67,3.7756e-09
206.67,1.3067e-09
207.67,5.9092e-10
208.68,3.3386e-09
209.7,3.5932e-09
210.72,7.1812e-09
211.74,6.286e-09
212.78,1.6395e-09
213.81,4.671e-09
214.85,8.898e-10
215.9,5.3477e-10
216.95,1.5228e-09
218,4.0051e-09
219.06,3.8167e-08
220.13,1.3731e-09
221.2,2.7639e-09
222.28,2.7534e-09
223.36,1.1415e-09
224.45,4.9945e-09
225.54,4.0914e-09
226.64,8.0274e-09
227.74,4.8773e-10
228.85,1.0485e-09
229.96,2.6686e-09
231.08,2.0795e-09
232.21,1.6321e-09
233.34,2.0194e-09
234.47,6.0898e-09
235.61,5.0344e-10
236.76,2.0173e-09
237.91,3.2155e-09
239.07,2.1636e-09
240.24,5.6921e-09
